,llama_random2_accuracy_full.json,mixtral_thematic_top_to_bottom_accuracy_full.json,mixtral_thematic_bottom_to_top_accuracy_full.json,llama_random5_accuracy_full.json,qwen_deepseek_solutions_accuracy_full.json,qwen_random2_accuracy_full.json,qwen_zero_shot_chain_of_thought_accuracy_full.json,mixtral_advanced_accuracy_full.json,mixtral_semantic_random3_accuracy_full.json,qwen_advanced_accuracy_full.json,mixtral_random3_accuracy_full.json,mixtral_semantic_random2_accuracy_full.json,qwen_deepseek_long_types_accuracy_full.json,llama_random4_accuracy_full.json,qwen_semantic_random1_accuracy_full.json,mixtral_semantic_random5_accuracy_full.json,mixtral_semantic_bottom_to_top_accuracy_full.json,llama_thematic_top_to_bottom_accuracy_full.json,llama_advanced_accuracy_full.json,llama_semantic_random5_accuracy_full.json,qwen_random3_accuracy_full.json,mixtral_random5_accuracy_full.json,qwen_thematic_random5_accuracy_full.json,qwen_semantic_random3_accuracy_full.json,mixtral_random2_accuracy_full.json,mixtral_thematic_random1_accuracy_full.json,mixtral_thematic_random3_accuracy_full.json,qwen_thematic_random4_accuracy_full.json,qwen_semantic_random4_accuracy_full.json,qwen_base_accuracy_full.json,mixtral_base_accuracy_full.json,qwen_semantic_random5_accuracy_full.json,llama_deepseek_long_types_accuracy_full.json,qwen_semantic_random2_accuracy_full.json,llama_random3_accuracy_full.json,mixtral_deepseek_long_types_accuracy_full.json,mixtral_zero_shot_chain_of_thought_accuracy_full.json,qwen_random5_accuracy_full.json,mixtral_random1_accuracy_full.json,llama_thematic_random3_accuracy_full.json,llama_thematic_random2_accuracy_full.json,qwen_semantic_bottom_to_top_accuracy_full.json,qwen_thematic_random1_accuracy_full.json,llama_deepseek_solutions_accuracy_full.json,mixtral_thematic_random5_accuracy_full.json,qwen_thematic_bottom_to_top_accuracy_full.json,mixtral_deepseek_short_types_accuracy_full.json,qwen_thematic_random3_accuracy_full.json,llama_base_accuracy_full.json,mixtral_random4_accuracy_full.json,qwen_random1_accuracy_full.json,llama_semantic_random3_accuracy_full.json,mixtral_deepseek_solutions_accuracy_full.json,llama_deepseek_short_types_proper_prompt_accuracy_full.json,llama_thematic_random5_accuracy_full.json,qwen_random4_accuracy_full.json,llama_semantic_random4_accuracy_full.json,qwen_semantic_top_to_bottom_accuracy_full.json,mixtral_semantic_random4_accuracy_full.json,qwen_deepseek_short_types_proper_prompt_accuracy_full.json,llama_semantic_random2_accuracy_full.json,qwen_deepseek_advanced_max_tokens_1024_accuracy_full.json,llama_semantic_bottom_to_top_accuracy_full.json,mixtral_thematic_random4_accuracy_full.json,llama_thematic_bottom_to_top_accuracy_full.json,llama_deepseek_advanced_accuracy_full.json,qwen_thematic_random2_accuracy_full.json,llama_thematic_random4_accuracy_full.json,mixtral_semantic_random1_accuracy_full.json,qwen_thematic_top_to_bottom_accuracy_full.json,llama_semantic_random1_accuracy_full.json,mixtral_semantic_top_to_bottom_accuracy_full.json,mixtral_thematic_random2_accuracy_full.json,llama_zero_shot_chain_of_thought_accuracy_full.json,mixtral_deepseek_advanced_accuracy_full.json,llama_semantic_top_to_bottom_accuracy_full.json,llama_random1_accuracy_full.json,llama_thematic_random1_accuracy_full.json
64,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0.0,0,0,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0.0,1,1,1
65,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1.0,1,0,1
66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0.0,1,0,1
67,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,1.0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0.0,1,1.0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,0
68,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1.0,1,0,0
69,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,0,1,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0.0,1,0.0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1.0,1,0,0
70,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,1,0,1,1,1,0.0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0.0,1,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1.0,1,0,0
71,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0
72,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0.0,1,1.0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0,0,0
73,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
74,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
75,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1.0,1,0,1
76,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0.0,0,1,1,1,1,1,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0.0,1,1,1
77,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,0
78,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,0,1,0,1,1,1,1,1,0,0.0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0.0,1,1.0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1.0,1,0,1
79,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.0,0,1,0,1,1,1,1,1,1,0.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,0,1
80,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0.0,1,0.0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0.0,1,0,0
81,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0.0,1,1,1
82,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0.0,1,1,1,1,1,0,1,1,0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1.0,1,0,1
83,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1.0,1,1,1
84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,0,1,1,1,1.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1.0,1,1,1
85,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.0,0,0,1,1,1,0,1,1,0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0.0,0,0,0
86,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1.0,1,1,1
87,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,1,0,1,1,1,1,1,0.0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.0,1,1.0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0,1,1
88,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0,1,1.0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,1,0,1
89,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,1,1,1,1,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,1,0,1
90,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1.0,1,1,0
91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
92,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0.0,0,1,1,1,1,1,1,1,1,0.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,1,1,1
93,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1.0,1,1,1
94,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,1,0,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.0,1,0,0
95,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,0,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,0,1,1
96,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1.0,0,1,0,0,1,1,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0.0,1,0.0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1.0,1,0,1
97,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1.0,0,1,1,1,1,0,1,1,1,0.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1.0,1,1,1
98,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1.0,1,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1.0,1,1,1
99,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1.0,0,0,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,0.0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0.0,0,1,1
100,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1.0,1,0,1
101,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0.0,0,1,0,1,1,1,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0.0,1,0.0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0.0,1,1,0
102,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,1,1,1,1,1,1,1,0,0.0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1.0,1,1,1
103,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,0,0,1,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0,1,1.0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0
104,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0.0,0,1,0,1,1,1,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,1,0.0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,1,1,1
105,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,0,1,1,0,1,1,1,1,0,1.0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0.0,1,1.0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0.0,1,1,1
106,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0.0,1,1.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0
107,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,1,0,1
108,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0.0,1,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
109,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.0,0,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
110,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0.0,1,0.0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0,1,0,0
111,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,1,1,0,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0.0,1,0,1
112,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,1,1,1,0,0.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
113,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0.0,1,0.0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,0,1,1
114,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0.0,0,1,0,1,1,0,1,1,1,0.0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0.0,1,1,1
115,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1.0,1,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,1,1,1
116,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0
117,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.0,1,0.0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0.0,1,1,1
118,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,0,1,1,0.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0.0,1,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
119,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0.0,0,1,1,1,0,1,0,1,0,0.0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0.0,1,0.0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0.0,1,1,1
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
121,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,1,0.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
123,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,1,0.0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0
124,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0.0,1,1.0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,0
125,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0.0,1,1.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
126,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0.0,0,0,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,1,0.0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1.0,0,0,0
127,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0.0,0,1,1,0,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1.0,0,1,1
128,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1.0,1,0,1,0,1,0,1,1,0,0.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0.0,1,0.0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0.0,1,0,1
129,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0.0,0,1,1,1,1,1,1,1,0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1.0,1,0,1
130,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,1,0,1,1,1,0,1,1,0,0.0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0.0,1,0.0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0.0,1,1,1
131,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,1,1.0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0
132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0
133,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0,0,1,1,1,1,1,1,1,1,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0.0,1,1,1
134,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,1,0,1,1,0,1,1,0,0.0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0.0,1,1.0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1.0,1,1,0
135,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0,0,0,1,0,1,0,1,1,0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0,1,0.0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,0
136,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0.0,0,1,1,1,1,1,1,1,0,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0.0,1,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,1,1
